,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_Av_Pnt_H,H_Av_pnt_A,H_T_pnt,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_T_pnt,Aw_Av_T_pnt
72,15/10/16,Chelsea,Leicester,3,0,H,2,0,H,A Marriner,6.0,6.0,3.0,6.0,2.0,1.5,1.0,1.5,6.0,7.0,2.0,1.75,12.0,9.0,1.71428571429,1.28571428571,13.0,1.85714285714,5.0,3.0,1.0,10.0,1.25,1.0,0.25,3.33333333333,8.0,0.0,2.0,0.0,8.0,11.0,1.14285714286,1.57142857143,8.0,1.14285714286
73,15/10/16,Crystal Palace,West Ham,0,1,A,0,1,A,M Atkinson,5.0,6.0,3.0,5.0,1.66666666667,1.5,1.0,1.25,4.0,7.0,1.33333333333,1.75,11.0,8.0,1.57142857143,1.14285714286,11.0,1.57142857143,4.0,4.0,8.0,9.0,1.0,1.33333333333,2.0,3.0,4.0,0.0,1.0,0.0,8.0,17.0,1.14285714286,2.42857142857,4.0,0.571428571429
74,15/10/16,Man City,Everton,1,1,D,0,0,D,M Oliver,9.0,9.0,2.0,5.0,3.0,2.25,0.666666666667,1.25,9.0,9.0,3.0,2.25,18.0,7.0,2.57142857143,1.0,18.0,2.57142857143,6.0,5.0,3.0,2.0,1.5,1.66666666667,0.75,0.666666666667,8.0,6.0,2.0,2.0,11.0,5.0,1.57142857143,0.714285714286,14.0,2.0
75,15/10/16,Stoke,Sunderland,2,0,H,2,0,H,M Jones,2.0,3.0,9.0,7.0,0.666666666667,0.75,3.0,1.75,1.0,2.0,0.333333333333,0.5,5.0,16.0,0.714285714286,2.28571428571,3.0,0.428571428571,4.0,2.0,9.0,4.0,1.0,0.666666666667,2.25,1.33333333333,1.0,1.0,0.25,0.333333333333,6.0,13.0,0.857142857143,1.85714285714,2.0,0.285714285714
76,15/10/16,West Brom,Tottenham,1,1,D,0,0,D,K Friend,5.0,3.0,4.0,3.0,1.66666666667,0.75,1.33333333333,0.75,4.0,5.0,1.33333333333,1.25,8.0,7.0,1.14285714286,1.0,9.0,1.28571428571,5.0,7.0,1.0,2.0,1.25,2.33333333333,0.25,0.666666666667,10.0,7.0,2.5,2.33333333333,12.0,3.0,1.71428571429,0.428571428571,17.0,2.42857142857
77,16/10/16,Middlesbrough,Watford,0,1,A,0,0,D,R East,3.0,4.0,5.0,5.0,1.0,1.0,1.66666666667,1.25,1.0,5.0,0.333333333333,1.25,7.0,10.0,1.0,1.42857142857,6.0,0.857142857143,7.0,5.0,8.0,5.0,1.75,1.66666666667,2.0,1.66666666667,4.0,4.0,1.0,1.33333333333,12.0,13.0,1.71428571429,1.85714285714,8.0,1.14285714286
78,16/10/16,Southampton,Burnley,3,1,H,0,0,D,M Dean,3.0,4.0,2.0,4.0,1.0,1.0,0.666666666667,1.0,5.0,4.0,1.66666666667,1.0,7.0,6.0,1.0,0.857142857143,9.0,1.28571428571,5.0,0.0,3.0,6.0,1.0,0.0,0.6,3.0,7.0,0.0,1.4,0.0,5.0,9.0,0.714285714286,1.28571428571,7.0,1.0
79,17/10/16,Liverpool,Man United,0,0,D,0,0,D,A Taylor,9.0,9.0,2.0,8.0,4.5,1.8,1.0,1.6,6.0,10.0,3.0,2.0,18.0,10.0,2.57142857143,1.42857142857,16.0,2.28571428571,8.0,5.0,4.0,4.0,2.0,1.66666666667,1.0,1.33333333333,7.0,6.0,1.75,2.0,13.0,8.0,1.85714285714,1.14285714286,13.0,1.85714285714
80,22/10/16,Arsenal,Middlesbrough,0,0,D,0,0,D,M Dean,11.0,8.0,7.0,2.0,2.75,2.0,1.75,0.5,9.0,10.0,2.25,2.5,19.0,9.0,2.375,1.125,19.0,2.375,3.0,4.0,6.0,5.0,0.75,1.0,1.5,1.25,1.0,5.0,0.25,1.25,7.0,11.0,0.875,1.375,6.0,0.75
81,22/10/16,Bournemouth,Tottenham,0,0,D,0,0,D,C Pawson,9.0,3.0,4.0,8.0,2.25,0.75,1.0,2.0,9.0,2.0,2.25,0.5,12.0,12.0,1.5,1.5,11.0,1.375,5.0,8.0,1.0,3.0,1.25,2.0,0.25,0.75,10.0,8.0,2.5,2.0,13.0,4.0,1.625,0.5,18.0,2.25
82,22/10/16,Burnley,Everton,2,1,H,1,0,H,M Jones,5.0,1.0,3.0,9.0,1.0,0.333333333333,0.6,3.0,7.0,0.0,1.4,0.0,6.0,12.0,0.75,1.5,7.0,0.875,6.0,6.0,3.0,3.0,1.5,1.5,0.75,0.75,8.0,7.0,2.0,1.75,12.0,6.0,1.5,0.75,15.0,1.875
83,22/10/16,Hull,Stoke,0,2,A,0,1,A,K Friend,3.0,5.0,8.0,12.0,0.75,1.25,2.0,3.0,3.0,4.0,0.75,1.0,8.0,20.0,1.0,2.5,7.0,0.875,4.0,3.0,9.0,7.0,1.0,0.75,2.25,1.75,4.0,2.0,1.0,0.5,7.0,16.0,0.875,2.0,6.0,0.75
84,22/10/16,Leicester,Crystal Palace,3,1,H,1,0,H,M Oliver,5.0,3.0,1.0,13.0,1.25,0.75,0.25,3.25,8.0,0.0,2.0,0.0,8.0,14.0,1.0,1.75,8.0,1.0,5.0,6.0,4.0,5.0,1.25,1.5,1.0,1.25,4.0,7.0,1.0,1.75,11.0,9.0,1.375,1.125,11.0,1.375
85,22/10/16,Liverpool,West Brom,2,1,H,2,0,H,N Swarbrick,9.0,9.0,2.0,8.0,3.0,1.8,0.666666666667,1.6,7.0,10.0,2.33333333333,2.0,18.0,10.0,2.25,1.25,17.0,2.125,6.0,3.0,5.0,3.0,1.5,0.75,1.25,0.75,5.0,5.0,1.25,1.25,9.0,8.0,1.125,1.0,10.0,1.25
86,22/10/16,Swansea,Watford,0,0,D,0,0,D,P Tierney,4.0,4.0,9.0,6.0,1.0,1.0,2.25,1.5,1.0,3.0,0.25,0.75,8.0,15.0,1.0,1.875,4.0,0.5,7.0,6.0,8.0,5.0,1.75,1.5,2.0,1.25,4.0,7.0,1.0,1.75,13.0,13.0,1.625,1.625,11.0,1.375
87,22/10/16,West Ham,Sunderland,1,0,H,0,0,D,R Madley,4.0,5.0,8.0,9.0,1.0,1.25,2.0,2.25,4.0,3.0,1.0,0.75,9.0,17.0,1.125,2.125,7.0,0.875,4.0,2.0,9.0,6.0,1.0,0.5,2.25,1.5,1.0,1.0,0.25,0.25,6.0,15.0,0.75,1.875,2.0,0.25
88,23/10/16,Chelsea,Man United,4,0,H,2,0,H,M Atkinson,9.0,6.0,3.0,6.0,2.25,1.5,0.75,1.5,9.0,7.0,2.25,1.75,15.0,9.0,1.875,1.125,16.0,2.0,8.0,5.0,4.0,4.0,2.0,1.25,1.0,1.0,7.0,7.0,1.75,1.75,13.0,8.0,1.625,1.0,14.0,1.75
89,23/10/16,Man City,Southampton,1,1,D,0,1,A,M Clattenburg,10.0,9.0,3.0,5.0,2.5,2.25,0.75,1.25,10.0,9.0,2.5,2.25,19.0,8.0,2.375,1.0,19.0,2.375,6.0,4.0,3.0,4.0,1.5,1.0,0.75,1.0,8.0,4.0,2.0,1.0,10.0,7.0,1.25,0.875,12.0,1.5
90,29/10/16,Crystal Palace,Liverpool,2,4,A,2,3,A,A Marriner,5.0,7.0,4.0,8.0,1.25,1.4,1.0,1.6,4.0,7.0,1.0,1.4,12.0,12.0,1.33333333333,1.33333333333,11.0,1.22222222222,11.0,9.0,3.0,8.0,2.75,1.8,0.75,1.6,10.0,10.0,2.5,2.0,20.0,11.0,2.22222222222,1.22222222222,20.0,2.22222222222
91,29/10/16,Man United,Burnley,0,0,D,0,0,D,M Clattenburg,8.0,5.0,4.0,8.0,2.0,1.0,1.0,1.6,7.0,7.0,1.75,1.4,13.0,12.0,1.44444444444,1.33333333333,14.0,1.55555555556,7.0,1.0,4.0,9.0,1.16666666667,0.333333333333,0.666666666667,3.0,10.0,0.0,1.66666666667,0.0,8.0,13.0,0.888888888889,1.44444444444,10.0,1.11111111111
92,29/10/16,Middlesbrough,Bournemouth,2,0,H,1,0,H,S Attwell,3.0,4.0,6.0,5.0,0.75,0.8,1.5,1.0,1.0,6.0,0.25,1.2,7.0,11.0,0.777777777778,1.22222222222,7.0,0.777777777778,9.0,3.0,4.0,8.0,1.8,0.75,0.8,2.0,10.0,2.0,2.0,0.5,12.0,12.0,1.33333333333,1.33333333333,12.0,1.33333333333
93,29/10/16,Sunderland,Arsenal,1,4,A,0,1,A,M Atkinson,4.0,2.0,9.0,7.0,1.0,0.4,2.25,1.4,1.0,1.0,0.25,0.2,6.0,16.0,0.666666666667,1.77777777778,2.0,0.222222222222,11.0,8.0,7.0,2.0,2.2,2.0,1.4,0.5,10.0,10.0,2.0,2.5,19.0,9.0,2.11111111111,1.0,20.0,2.22222222222
94,29/10/16,Tottenham,Leicester,1,1,D,1,0,H,R Madley,5.0,8.0,1.0,3.0,1.25,1.6,0.25,0.6,10.0,9.0,2.5,1.8,13.0,4.0,1.44444444444,0.444444444444,19.0,2.11111111111,8.0,3.0,2.0,13.0,1.6,0.75,0.4,3.25,11.0,0.0,2.2,0.0,11.0,15.0,1.22222222222,1.66666666667,11.0,1.22222222222
95,29/10/16,Watford,Hull,1,0,H,0,0,D,J Moss,7.0,6.0,8.0,5.0,1.75,1.2,2.0,1.0,4.0,8.0,1.0,1.6,13.0,13.0,1.44444444444,1.44444444444,12.0,1.33333333333,3.0,5.0,10.0,12.0,0.6,1.25,2.0,3.0,3.0,4.0,0.6,1.0,8.0,22.0,0.888888888889,2.44444444444,7.0,0.777777777778
96,29/10/16,West Brom,Man City,0,4,A,0,2,A,L Mason,6.0,4.0,5.0,5.0,1.5,0.8,1.25,1.0,5.0,5.0,1.25,1.0,10.0,10.0,1.11111111111,1.11111111111,10.0,1.11111111111,11.0,9.0,4.0,5.0,2.2,2.25,0.8,1.25,11.0,9.0,2.2,2.25,20.0,9.0,2.22222222222,1.0,20.0,2.22222222222
97,30/10/16,Everton,West Ham,2,0,H,0,0,D,A Taylor,6.0,7.0,3.0,5.0,1.5,1.4,0.75,1.0,8.0,7.0,2.0,1.4,13.0,8.0,1.44444444444,0.888888888889,15.0,1.66666666667,5.0,5.0,8.0,9.0,1.0,1.25,1.6,2.25,7.0,3.0,1.4,0.75,10.0,17.0,1.11111111111,1.88888888889,10.0,1.11111111111
98,30/10/16,Southampton,Chelsea,0,2,A,0,1,A,M Jones,6.0,5.0,3.0,5.0,1.5,1.0,0.75,1.0,8.0,5.0,2.0,1.0,11.0,8.0,1.22222222222,0.888888888889,13.0,1.44444444444,13.0,6.0,3.0,6.0,2.6,1.5,0.6,1.5,12.0,7.0,2.4,1.75,19.0,9.0,2.11111111111,1.0,19.0,2.11111111111
99,31/10/16,Stoke,Swansea,3,1,H,1,1,D,M Oliver,4.0,5.0,9.0,7.0,1.0,1.0,2.25,1.4,4.0,5.0,1.0,1.0,9.0,16.0,1.0,1.77777777778,9.0,1.0,4.0,4.0,9.0,6.0,0.8,1.0,1.8,1.5,2.0,3.0,0.4,0.75,8.0,15.0,0.888888888889,1.66666666667,5.0,0.555555555556
100,05/11/16,Bournemouth,Sunderland,1,2,A,1,1,D,M Dean,9.0,3.0,4.0,10.0,1.8,0.6,0.8,2.0,10.0,2.0,2.0,0.4,12.0,14.0,1.2,1.4,12.0,1.2,5.0,2.0,13.0,7.0,1.0,0.4,2.6,1.4,1.0,1.0,0.2,0.2,7.0,20.0,0.7,2.0,2.0,0.2
101,05/11/16,Burnley,Crystal Palace,3,2,H,2,0,H,A Taylor,7.0,1.0,4.0,9.0,1.16666666667,0.25,0.666666666667,2.25,10.0,1.0,1.66666666667,0.25,8.0,13.0,0.8,1.3,11.0,1.1,7.0,7.0,8.0,8.0,1.4,1.4,1.6,1.6,4.0,7.0,0.8,1.4,14.0,16.0,1.4,1.6,11.0,1.1
102,05/11/16,Chelsea,Everton,5,0,H,3,0,H,R Madley,13.0,8.0,3.0,6.0,2.6,1.6,0.6,1.2,12.0,10.0,2.4,2.0,21.0,9.0,2.1,0.9,22.0,2.2,8.0,7.0,3.0,5.0,1.6,1.4,0.6,1.0,11.0,7.0,2.2,1.4,15.0,8.0,1.5,0.8,18.0,1.8
103,05/11/16,Man City,Middlesbrough,1,1,D,1,0,H,K Friend,11.0,13.0,4.0,5.0,2.2,2.6,0.8,1.0,11.0,12.0,2.2,2.4,24.0,9.0,2.4,0.9,23.0,2.3,5.0,4.0,6.0,5.0,1.0,0.8,1.2,1.0,4.0,6.0,0.8,1.2,9.0,11.0,0.9,1.1,10.0,1.0
104,05/11/16,West Ham,Stoke,1,1,D,0,0,D,A Marriner,5.0,5.0,8.0,11.0,1.0,1.0,1.6,2.2,7.0,3.0,1.4,0.6,10.0,19.0,1.0,1.9,10.0,1.0,7.0,5.0,10.0,7.0,1.4,1.0,2.0,1.4,7.0,5.0,1.4,1.0,12.0,17.0,1.2,1.7,12.0,1.2
105,06/11/16,Arsenal,Tottenham,1,1,D,1,0,H,M Clattenburg,11.0,12.0,7.0,3.0,2.2,2.4,1.4,0.6,10.0,13.0,2.0,2.6,23.0,10.0,2.3,1.0,23.0,2.3,6.0,8.0,2.0,3.0,1.2,1.6,0.4,0.6,11.0,9.0,2.2,1.8,14.0,5.0,1.4,0.5,20.0,2.0
106,06/11/16,Hull,Southampton,2,1,H,0,1,A,G Scott,3.0,5.0,10.0,13.0,0.6,1.0,2.0,2.6,3.0,4.0,0.6,0.8,8.0,23.0,0.8,2.3,7.0,0.7,6.0,5.0,5.0,5.0,1.2,1.0,1.0,1.0,8.0,5.0,1.6,1.0,11.0,10.0,1.1,1.0,13.0,1.3
107,06/11/16,Leicester,West Brom,1,2,A,0,0,D,C Pawson,8.0,4.0,2.0,14.0,1.6,0.8,0.4,2.8,11.0,1.0,2.2,0.2,12.0,16.0,1.2,1.6,12.0,1.2,6.0,4.0,9.0,5.0,1.2,0.8,1.8,1.0,5.0,5.0,1.0,1.0,10.0,14.0,1.0,1.4,10.0,1.0
108,06/11/16,Liverpool,Watford,6,1,H,3,0,H,M Oliver,11.0,13.0,3.0,10.0,2.75,2.16666666667,0.75,1.66666666667,10.0,13.0,2.5,2.16666666667,24.0,13.0,2.4,1.3,23.0,2.3,8.0,6.0,8.0,5.0,1.6,1.2,1.6,1.0,7.0,8.0,1.4,1.6,14.0,13.0,1.4,1.3,15.0,1.5
109,06/11/16,Swansea,Man United,1,3,A,0,3,A,N Swarbrick,4.0,5.0,9.0,9.0,0.8,1.0,1.8,1.8,2.0,3.0,0.4,0.6,9.0,18.0,0.9,1.8,5.0,0.5,8.0,5.0,4.0,8.0,1.6,1.0,0.8,1.6,8.0,7.0,1.6,1.4,13.0,12.0,1.3,1.2,15.0,1.5
110,19/11/16,Crystal Palace,Man City,1,2,A,0,1,A,R Madley,7.0,9.0,8.0,11.0,1.4,1.5,1.6,1.83333333333,4.0,7.0,0.8,1.16666666667,16.0,19.0,1.45454545455,1.72727272727,11.0,1.0,12.0,13.0,5.0,5.0,2.0,2.6,0.833333333333,1.0,12.0,12.0,2.0,2.4,25.0,10.0,2.27272727273,0.909090909091,24.0,2.18181818182
111,19/11/16,Everton,Swansea,1,1,D,0,1,A,M Atkinson,8.0,7.0,3.0,10.0,1.6,1.16666666667,0.6,1.66666666667,11.0,7.0,2.2,1.16666666667,15.0,13.0,1.36363636364,1.18181818182,18.0,1.63636363636,5.0,5.0,12.0,9.0,0.833333333333,1.0,2.0,1.8,2.0,3.0,0.333333333333,0.6,10.0,21.0,0.909090909091,1.90909090909,5.0,0.454545454545
112,19/11/16,Man United,Arsenal,1,1,D,0,0,D,A Marriner,8.0,8.0,4.0,9.0,1.6,1.33333333333,0.8,1.5,8.0,10.0,1.6,1.66666666667,16.0,13.0,1.45454545455,1.18181818182,18.0,1.63636363636,12.0,12.0,8.0,3.0,2.0,2.4,1.33333333333,0.6,11.0,13.0,1.83333333333,2.6,24.0,11.0,2.18181818182,1.0,24.0,2.18181818182
113,19/11/16,Southampton,Liverpool,0,0,D,0,0,D,M Clattenburg,6.0,6.0,5.0,7.0,1.2,1.0,1.0,1.16666666667,8.0,5.0,1.6,0.833333333333,12.0,12.0,1.09090909091,1.09090909091,13.0,1.18181818182,17.0,13.0,4.0,10.0,3.4,2.16666666667,0.8,1.66666666667,13.0,13.0,2.6,2.16666666667,30.0,14.0,2.72727272727,1.27272727273,26.0,2.36363636364
114,19/11/16,Stoke,Bournemouth,0,1,A,0,1,A,R East,7.0,6.0,10.0,8.0,1.4,1.0,2.0,1.33333333333,7.0,6.0,1.4,1.0,13.0,18.0,1.18181818182,1.63636363636,13.0,1.18181818182,10.0,3.0,6.0,10.0,1.66666666667,0.6,1.0,2.0,10.0,2.0,1.66666666667,0.4,13.0,16.0,1.18181818182,1.45454545455,12.0,1.09090909091
115,19/11/16,Sunderland,Hull,3,0,H,1,0,H,L Mason,5.0,4.0,13.0,8.0,1.0,0.666666666667,2.6,1.33333333333,1.0,4.0,0.2,0.666666666667,9.0,21.0,0.818181818182,1.90909090909,5.0,0.454545454545,5.0,5.0,11.0,13.0,0.833333333333,1.0,1.83333333333,2.6,6.0,4.0,1.0,0.8,10.0,24.0,0.909090909091,2.18181818182,10.0,0.909090909091
116,19/11/16,Tottenham,West Ham,3,2,H,0,1,A,M Dean,6.0,9.0,2.0,4.0,1.2,1.5,0.4,0.666666666667,11.0,10.0,2.2,1.66666666667,15.0,6.0,1.36363636364,0.545454545455,21.0,1.90909090909,6.0,5.0,9.0,11.0,1.0,1.0,1.5,2.2,8.0,3.0,1.33333333333,0.6,11.0,20.0,1.0,1.81818181818,11.0,1.0
117,19/11/16,Watford,Leicester,2,1,H,2,1,H,N Swarbrick,8.0,7.0,8.0,11.0,1.6,1.16666666667,1.6,1.83333333333,7.0,8.0,1.4,1.33333333333,15.0,19.0,1.36363636364,1.72727272727,15.0,1.36363636364,9.0,4.0,4.0,14.0,1.5,0.8,0.666666666667,2.8,11.0,1.0,1.83333333333,0.2,13.0,18.0,1.18181818182,1.63636363636,12.0,1.09090909091
118,20/11/16,Middlesbrough,Chelsea,0,1,A,0,1,A,J Moss,5.0,5.0,6.0,6.0,1.0,0.833333333333,1.2,1.0,4.0,7.0,0.8,1.16666666667,10.0,12.0,0.909090909091,1.09090909091,11.0,1.0,18.0,8.0,3.0,6.0,3.0,1.6,0.5,1.2,15.0,10.0,2.5,2.0,26.0,9.0,2.36363636364,0.818181818182,25.0,2.27272727273
119,21/11/16,West Brom,Burnley,4,0,H,3,0,H,M Jones,6.0,6.0,9.0,6.0,1.2,1.0,1.8,1.0,5.0,8.0,1.0,1.33333333333,12.0,15.0,1.09090909091,1.36363636364,13.0,1.18181818182,10.0,1.0,6.0,9.0,1.42857142857,0.25,0.857142857143,2.25,13.0,1.0,1.85714285714,0.25,11.0,15.0,1.0,1.36363636364,14.0,1.27272727273
120,26/11/16,Burnley,Man City,1,2,A,1,1,D,A Marriner,10.0,1.0,6.0,13.0,1.42857142857,0.2,0.857142857143,2.6,13.0,1.0,1.85714285714,0.2,11.0,19.0,0.916666666667,1.58333333333,14.0,1.16666666667,12.0,15.0,5.0,6.0,2.0,2.5,0.833333333333,1.0,12.0,15.0,2.0,2.5,27.0,11.0,2.25,0.916666666667,27.0,2.25
121,26/11/16,Chelsea,Tottenham,2,1,H,1,1,D,M Oliver,18.0,9.0,3.0,6.0,3.0,1.5,0.5,1.0,15.0,13.0,2.5,2.16666666667,27.0,9.0,2.25,0.75,28.0,2.33333333333,9.0,9.0,4.0,4.0,1.5,1.5,0.666666666667,0.666666666667,14.0,10.0,2.33333333333,1.66666666667,18.0,8.0,1.5,0.666666666667,24.0,2.0
122,26/11/16,Hull,West Brom,1,1,D,0,1,A,P Tierney,5.0,5.0,11.0,16.0,0.833333333333,0.833333333333,1.83333333333,2.66666666667,6.0,4.0,1.0,0.666666666667,10.0,27.0,0.833333333333,2.25,10.0,0.833333333333,10.0,6.0,9.0,6.0,1.66666666667,1.0,1.5,1.0,8.0,8.0,1.33333333333,1.33333333333,16.0,15.0,1.33333333333,1.25,16.0,1.33333333333
123,26/11/16,Leicester,Middlesbrough,2,2,D,1,1,D,L Mason,9.0,5.0,4.0,16.0,1.5,0.833333333333,0.666666666667,2.66666666667,11.0,1.0,1.83333333333,0.166666666667,14.0,20.0,1.16666666667,1.66666666667,12.0,1.0,5.0,5.0,7.0,6.0,0.833333333333,0.833333333333,1.16666666667,1.0,4.0,7.0,0.666666666667,1.16666666667,10.0,13.0,0.833333333333,1.08333333333,11.0,0.916666666667
124,26/11/16,Liverpool,Sunderland,2,0,H,0,0,D,A Taylor,17.0,13.0,4.0,10.0,3.4,1.85714285714,0.8,1.42857142857,13.0,14.0,2.6,2.0,30.0,14.0,2.5,1.16666666667,27.0,2.25,8.0,4.0,13.0,8.0,1.33333333333,0.666666666667,2.16666666667,1.33333333333,4.0,4.0,0.666666666667,0.666666666667,12.0,21.0,1.0,1.75,8.0,0.666666666667
125,26/11/16,Swansea,Crystal Palace,5,4,H,1,1,D,K Friend,5.0,6.0,12.0,10.0,0.833333333333,1.0,2.0,1.66666666667,2.0,4.0,0.333333333333,0.666666666667,11.0,22.0,0.916666666667,1.83333333333,6.0,0.5,8.0,9.0,10.0,11.0,1.33333333333,1.5,1.66666666667,1.83333333333,4.0,7.0,0.666666666667,1.16666666667,17.0,21.0,1.41666666667,1.75,11.0,0.916666666667
126,27/11/16,Arsenal,Bournemouth,3,1,H,1,1,D,M Jones,12.0,13.0,8.0,4.0,2.0,2.16666666667,1.33333333333,0.666666666667,11.0,14.0,1.83333333333,2.33333333333,25.0,12.0,2.08333333333,1.0,25.0,2.08333333333,10.0,4.0,6.0,10.0,1.66666666667,0.666666666667,1.0,1.66666666667,10.0,5.0,1.66666666667,0.833333333333,14.0,16.0,1.16666666667,1.33333333333,15.0,1.25
127,27/11/16,Man United,West Ham,1,1,D,1,1,D,J Moss,9.0,8.0,5.0,9.0,1.5,1.33333333333,0.833333333333,1.5,9.0,10.0,1.5,1.66666666667,17.0,14.0,1.41666666667,1.16666666667,19.0,1.58333333333,6.0,7.0,9.0,14.0,1.0,1.16666666667,1.5,2.33333333333,8.0,3.0,1.33333333333,0.5,13.0,23.0,1.08333333333,1.91666666667,11.0,0.916666666667
128,27/11/16,Southampton,Everton,1,0,H,1,0,H,C Pawson,6.0,6.0,5.0,7.0,1.0,1.0,0.833333333333,1.16666666667,9.0,5.0,1.5,0.833333333333,12.0,12.0,1.0,1.0,14.0,1.16666666667,9.0,7.0,4.0,10.0,1.5,1.16666666667,0.666666666667,1.66666666667,12.0,7.0,2.0,1.16666666667,16.0,14.0,1.33333333333,1.16666666667,19.0,1.58333333333
129,27/11/16,Watford,Stoke,0,1,A,0,1,A,R Madley,10.0,7.0,9.0,11.0,1.66666666667,1.16666666667,1.5,1.83333333333,10.0,8.0,1.66666666667,1.33333333333,17.0,20.0,1.41666666667,1.66666666667,18.0,1.5,7.0,6.0,11.0,8.0,1.16666666667,1.0,1.83333333333,1.33333333333,7.0,6.0,1.16666666667,1.0,13.0,19.0,1.08333333333,1.58333333333,13.0,1.08333333333
130,03/12/16,Crystal Palace,Southampton,3,0,H,2,0,H,N Swarbrick,8.0,13.0,10.0,16.0,1.33333333333,1.85714285714,1.66666666667,2.28571428571,4.0,7.0,0.666666666667,1.0,21.0,26.0,1.61538461538,2.0,11.0,0.846153846154,7.0,6.0,5.0,7.0,1.0,1.0,0.714285714286,1.16666666667,12.0,5.0,1.71428571429,0.833333333333,13.0,12.0,1.0,0.923076923077,17.0,1.30769230769
131,03/12/16,Man City,Chelsea,1,3,A,1,0,H,A Taylor,12.0,17.0,5.0,7.0,2.0,2.42857142857,0.833333333333,1.0,12.0,18.0,2.0,2.57142857143,29.0,12.0,2.23076923077,0.923076923077,30.0,2.30769230769,20.0,9.0,4.0,6.0,2.85714285714,1.5,0.571428571429,1.0,18.0,13.0,2.57142857143,2.16666666667,29.0,10.0,2.23076923077,0.769230769231,31.0,2.38461538462
132,03/12/16,Stoke,Burnley,2,0,H,2,0,H,M Clattenburg,7.0,7.0,11.0,8.0,1.16666666667,1.0,1.83333333333,1.14285714286,7.0,9.0,1.16666666667,1.28571428571,14.0,19.0,1.07692307692,1.46153846154,16.0,1.23076923077,11.0,1.0,8.0,13.0,1.375,0.2,1.0,2.6,13.0,1.0,1.625,0.2,12.0,21.0,0.923076923077,1.61538461538,14.0,1.07692307692
133,03/12/16,Sunderland,Leicester,2,1,H,0,0,D,A Marriner,8.0,4.0,13.0,10.0,1.33333333333,0.571428571429,2.16666666667,1.42857142857,4.0,4.0,0.666666666667,0.571428571429,12.0,23.0,0.923076923077,1.76923076923,8.0,0.615384615385,11.0,5.0,6.0,16.0,1.57142857143,0.833333333333,0.857142857143,2.66666666667,12.0,1.0,1.71428571429,0.166666666667,16.0,22.0,1.23076923077,1.69230769231,13.0,1.0
134,03/12/16,Tottenham,Swansea,5,0,H,2,0,H,J Moss,9.0,10.0,4.0,6.0,1.5,1.42857142857,0.666666666667,0.857142857143,14.0,10.0,2.33333333333,1.42857142857,19.0,10.0,1.46153846154,0.769230769231,24.0,1.84615384615,10.0,6.0,16.0,10.0,1.42857142857,1.0,2.28571428571,1.66666666667,5.0,4.0,0.714285714286,0.666666666667,16.0,26.0,1.23076923077,2.0,9.0,0.692307692308
135,03/12/16,West Brom,Watford,3,1,H,2,0,H,G Scott,10.0,7.0,9.0,7.0,1.66666666667,1.0,1.5,1.0,8.0,9.0,1.33333333333,1.28571428571,17.0,16.0,1.30769230769,1.23076923077,17.0,1.30769230769,10.0,7.0,10.0,11.0,1.42857142857,1.16666666667,1.42857142857,1.83333333333,10.0,8.0,1.42857142857,1.33333333333,17.0,21.0,1.30769230769,1.61538461538,18.0,1.38461538462
136,03/12/16,West Ham,Arsenal,1,5,A,0,1,A,C Pawson,6.0,8.0,9.0,15.0,1.0,1.14285714286,1.5,2.14285714286,8.0,4.0,1.33333333333,0.571428571429,14.0,24.0,1.07692307692,1.84615384615,12.0,0.923076923077,15.0,13.0,9.0,4.0,2.14285714286,2.16666666667,1.28571428571,0.666666666667,14.0,14.0,2.0,2.33333333333,28.0,13.0,2.15384615385,1.0,28.0,2.15384615385
137,04/12/16,Bournemouth,Liverpool,4,3,H,0,2,A,R Madley,10.0,5.0,6.0,13.0,1.66666666667,0.714285714286,1.0,1.85714285714,10.0,5.0,1.66666666667,0.714285714286,15.0,19.0,1.15384615385,1.46153846154,15.0,1.15384615385,19.0,13.0,4.0,10.0,3.16666666667,1.85714285714,0.666666666667,1.42857142857,16.0,14.0,2.66666666667,2.0,32.0,14.0,2.46153846154,1.07692307692,30.0,2.30769230769
138,04/12/16,Everton,Man United,1,1,D,0,1,A,M Oliver,9.0,7.0,4.0,11.0,1.5,1.0,0.666666666667,1.57142857143,12.0,7.0,2.0,1.0,16.0,15.0,1.23076923077,1.15384615385,19.0,1.46153846154,10.0,8.0,6.0,9.0,1.42857142857,1.33333333333,0.857142857143,1.5,10.0,10.0,1.42857142857,1.66666666667,18.0,15.0,1.38461538462,1.15384615385,20.0,1.53846153846
