,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS
173,26/12/16,Hull,Man City,0,3,A,0,0,D,R Madley,9.0,5.0,15.0,21.0,14.0,36.0,1.125,0.555555555556,1.875,2.33333333333,0.823529411765,2.11764705882,8.0,4.0,12.0,1.0,0.444444444444,0.705882352941,17.0,19.0,9.0,11.0,36.0,20.0,1.88888888889,2.375,1.0,1.375,2.11764705882,1.17647058824,18.0,18.0,36.0,2.0,2.25,2.11764705882,-1.41176470588,-1.25,2.5,4.25,2.0,4.23529411765
174,26/12/16,Leicester,Everton,0,2,A,0,0,D,S Attwell,15.0,8.0,8.0,21.0,23.0,29.0,1.875,0.888888888889,1.0,2.33333333333,1.35294117647,1.70588235294,15.0,2.0,17.0,1.875,0.222222222222,1.0,12.0,9.0,7.0,14.0,21.0,21.0,1.33333333333,1.125,0.777777777778,1.75,1.23529411765,1.23529411765,16.0,7.0,23.0,1.77777777778,0.875,1.35294117647,-0.352941176471,1.0,3.625,2.125,2.58823529412,2.94117647059
175,26/12/16,Man United,Sunderland,3,1,H,1,0,H,M Atkinson,11.0,13.0,6.0,11.0,24.0,17.0,1.375,1.44444444444,0.75,1.22222222222,1.41176470588,1.0,13.0,17.0,30.0,1.625,1.88888888889,1.76470588235,11.0,4.0,15.0,13.0,15.0,28.0,1.22222222222,0.5,1.66666666667,1.625,0.882352941176,1.64705882353,10.0,4.0,14.0,1.11111111111,0.5,0.823529411765,0.941176470588,1.125,3.0,1.25,3.05882352941,1.88235294118
176,26/12/16,Swansea,West Ham,1,4,A,0,1,A,A Marriner,13.0,7.0,16.0,21.0,20.0,37.0,1.625,0.777777777778,2.0,2.33333333333,1.17647058824,2.17647058824,8.0,4.0,12.0,1.0,0.444444444444,0.705882352941,9.0,10.0,14.0,17.0,19.0,31.0,1.0,1.25,1.55555555556,2.125,1.11764705882,1.82352941176,14.0,5.0,19.0,1.55555555556,0.625,1.11764705882,-0.411764705882,0.375,3.75,3.25,3.0,3.29411764706
177,26/12/16,Watford,Crystal Palace,1,1,D,0,1,A,M Clattenburg,13.0,8.0,12.0,17.0,21.0,29.0,1.625,0.888888888889,1.5,1.88888888889,1.23529411765,1.70588235294,13.0,8.0,21.0,1.625,0.888888888889,1.23529411765,12.0,16.0,13.0,19.0,28.0,32.0,1.33333333333,2.0,1.44444444444,2.375,1.64705882353,1.88235294118,7.0,8.0,15.0,0.777777777778,1.0,0.882352941176,0.352941176471,0.625,4.0,3.5,3.11764705882,3.35294117647
178,27/12/16,Liverpool,Stoke,4,1,H,2,1,H,M Oliver,21.0,20.0,6.0,14.0,41.0,20.0,3.0,2.0,0.857142857143,1.4,2.41176470588,1.17647058824,17.0,20.0,37.0,2.42857142857,2.0,2.17647058824,11.0,8.0,13.0,11.0,19.0,24.0,1.22222222222,1.0,1.44444444444,1.375,1.11764705882,1.41176470588,12.0,9.0,21.0,1.33333333333,1.125,1.23529411765,0.941176470588,1.30357142857,4.375,1.85714285714,3.82352941176,2.29411764706
179,28/12/16,Southampton,Tottenham,1,4,A,1,1,D,M Dean,8.0,9.0,5.0,11.0,17.0,16.0,1.0,1.0,0.625,1.22222222222,1.0,0.941176470588,15.0,9.0,24.0,1.875,1.0,1.41176470588,19.0,10.0,5.0,7.0,29.0,12.0,2.11111111111,1.25,0.555555555556,0.875,1.70588235294,0.705882352941,23.0,10.0,33.0,2.55555555556,1.25,1.94117647059,-0.529411764706,0.625,1.875,1.875,1.70588235294,2.64705882353
180,30/12/16,Hull,Everton,2,2,D,1,1,D,J Moss,9.0,5.0,18.0,21.0,14.0,39.0,1.0,0.555555555556,2.0,2.33333333333,0.777777777778,2.16666666667,8.0,4.0,12.0,0.888888888889,0.444444444444,0.666666666667,12.0,11.0,7.0,14.0,23.0,21.0,1.33333333333,1.22222222222,0.777777777778,1.55555555556,1.27777777778,1.16666666667,16.0,10.0,26.0,1.77777777778,1.11111111111,1.44444444444,-0.777777777778,-0.222222222222,2.55555555556,3.22222222222,1.94444444444,3.44444444444
181,31/12/16,Burnley,Sunderland,4,1,H,1,0,H,G Scott,15.0,2.0,10.0,18.0,17.0,28.0,1.5,0.25,1.0,2.25,0.944444444444,1.55555555556,19.0,1.0,20.0,1.9,0.125,1.11111111111,11.0,5.0,15.0,16.0,16.0,31.0,1.22222222222,0.555555555556,1.66666666667,1.77777777778,0.888888888889,1.72222222222,10.0,4.0,14.0,1.11111111111,0.444444444444,0.777777777778,0.333333333333,1.45555555556,3.27777777778,1.55555555556,2.66666666667,2.44444444444
182,31/12/16,Chelsea,Stoke,4,2,H,1,0,H,R Madley,24.0,14.0,4.0,7.0,38.0,11.0,2.66666666667,1.55555555556,0.444444444444,0.777777777778,2.11111111111,0.611111111111,24.0,22.0,46.0,2.66666666667,2.44444444444,2.55555555556,11.0,9.0,13.0,15.0,20.0,28.0,1.22222222222,1.0,1.44444444444,1.66666666667,1.11111111111,1.55555555556,12.0,9.0,21.0,1.33333333333,1.0,1.16666666667,1.38888888889,1.66666666667,4.33333333333,1.44444444444,3.66666666667,1.72222222222
183,31/12/16,Leicester,West Ham,1,0,H,1,0,H,A Taylor,15.0,8.0,10.0,21.0,23.0,31.0,1.66666666667,0.888888888889,1.11111111111,2.33333333333,1.27777777778,1.72222222222,15.0,2.0,17.0,1.66666666667,0.222222222222,0.944444444444,9.0,14.0,14.0,18.0,23.0,32.0,1.0,1.55555555556,1.55555555556,2.0,1.27777777778,1.77777777778,14.0,8.0,22.0,1.55555555556,0.888888888889,1.22222222222,-0.277777777778,0.777777777778,3.66666666667,2.66666666667,3.05555555556,3.0
184,31/12/16,Liverpool,Man City,1,0,H,1,0,H,C Pawson,25.0,20.0,7.0,14.0,45.0,21.0,3.125,2.0,0.875,1.4,2.5,1.16666666667,20.0,20.0,40.0,2.5,2.0,2.22222222222,17.0,22.0,9.0,11.0,39.0,20.0,1.88888888889,2.44444444444,1.0,1.22222222222,2.16666666667,1.11111111111,18.0,21.0,39.0,2.0,2.33333333333,2.16666666667,0.0555555555556,0.166666666667,4.34722222222,3.31944444444,3.61111111111,3.33333333333
185,31/12/16,Man United,Middlesbrough,2,1,H,0,0,D,L Mason,14.0,13.0,7.0,11.0,27.0,18.0,1.55555555556,1.44444444444,0.777777777778,1.22222222222,1.5,1.0,16.0,17.0,33.0,1.77777777778,1.88888888889,1.83333333333,9.0,7.0,10.0,10.0,16.0,20.0,1.0,0.777777777778,1.11111111111,1.11111111111,0.888888888889,1.11111111111,10.0,8.0,18.0,1.11111111111,0.888888888889,1.0,0.833333333333,0.888888888889,2.66666666667,1.55555555556,2.61111111111,1.88888888889
186,31/12/16,Southampton,West Brom,1,2,A,1,1,D,M Jones,9.0,9.0,9.0,11.0,18.0,20.0,1.0,1.0,1.0,1.22222222222,1.0,1.11111111111,15.0,9.0,24.0,1.66666666667,1.0,1.33333333333,16.0,7.0,13.0,9.0,23.0,22.0,1.77777777778,0.777777777778,1.44444444444,1.0,1.27777777778,1.22222222222,14.0,9.0,23.0,1.55555555556,1.0,1.27777777778,0.0555555555556,0.666666666667,2.0,1.77777777778,2.22222222222,2.38888888889
187,31/12/16,Swansea,Bournemouth,0,3,A,0,2,A,K Friend,14.0,7.0,20.0,21.0,21.0,41.0,1.55555555556,0.777777777778,2.22222222222,2.33333333333,1.16666666667,2.27777777778,8.0,4.0,12.0,0.888888888889,0.444444444444,0.666666666667,16.0,7.0,12.0,19.0,23.0,31.0,1.77777777778,0.777777777778,1.33333333333,2.11111111111,1.27777777778,1.72222222222,16.0,5.0,21.0,1.77777777778,0.555555555556,1.16666666667,-0.5,0.333333333333,3.66666666667,3.0,2.88888888889,3.55555555556
188,01/01/17,Arsenal,Crystal Palace,2,0,H,1,0,H,A Marriner,19.0,20.0,10.0,9.0,39.0,19.0,2.11111111111,2.22222222222,1.11111111111,1.0,2.16666666667,1.05555555556,20.0,17.0,37.0,2.22222222222,1.88888888889,2.05555555556,12.0,17.0,13.0,20.0,29.0,33.0,1.33333333333,1.88888888889,1.44444444444,2.22222222222,1.61111111111,1.83333333333,7.0,9.0,16.0,0.777777777778,1.0,0.888888888889,1.16666666667,1.22222222222,4.33333333333,3.0,4.0,2.66666666667
189,01/01/17,Watford,Tottenham,1,4,A,0,3,A,M Oliver,14.0,8.0,13.0,17.0,22.0,30.0,1.55555555556,0.888888888889,1.44444444444,1.88888888889,1.22222222222,1.66666666667,14.0,8.0,22.0,1.55555555556,0.888888888889,1.22222222222,19.0,14.0,5.0,8.0,33.0,13.0,2.11111111111,1.55555555556,0.555555555556,0.888888888889,1.83333333333,0.722222222222,23.0,13.0,36.0,2.55555555556,1.44444444444,2.0,-0.777777777778,0.111111111111,2.44444444444,3.0,1.94444444444,3.5
190,02/01/17,Everton,Southampton,3,0,H,0,0,D,K Friend,12.0,13.0,7.0,16.0,25.0,23.0,1.33333333333,1.3,0.777777777778,1.6,1.31578947368,1.21052631579,16.0,11.0,27.0,1.77777777778,1.1,1.42105263158,10.0,9.0,11.0,11.0,19.0,22.0,1.0,1.0,1.1,1.22222222222,1.0,1.15789473684,15.0,9.0,24.0,1.5,1.0,1.26315789474,0.157894736842,0.777777777778,2.55555555556,1.77777777778,2.47368421053,2.21052631579
191,02/01/17,Man City,Burnley,2,1,H,0,0,D,L Mason,17.0,22.0,9.0,12.0,39.0,21.0,1.88888888889,2.2,1.0,1.2,2.05263157895,1.10526315789,18.0,21.0,39.0,2.0,2.1,2.05263157895,19.0,2.0,11.0,18.0,21.0,29.0,1.72727272727,0.25,1.0,2.25,1.10526315789,1.52631578947,22.0,1.0,23.0,2.0,0.125,1.21052631579,0.842105263158,1.875,4.13888888889,1.25,3.57894736842,2.21052631579
192,02/01/17,Middlesbrough,Leicester,0,0,D,0,0,D,R Madley,9.0,8.0,10.0,12.0,17.0,22.0,1.0,0.8,1.11111111111,1.2,0.894736842105,1.15789473684,10.0,8.0,18.0,1.11111111111,0.8,0.947368421053,16.0,8.0,10.0,21.0,24.0,31.0,1.6,0.888888888889,1.0,2.33333333333,1.26315789474,1.63157894737,18.0,2.0,20.0,1.8,0.222222222222,1.05263157895,-0.105263157895,0.888888888889,3.33333333333,2.0,2.52631578947,2.42105263158
193,02/01/17,Sunderland,Liverpool,2,2,D,1,1,D,A Taylor,11.0,6.0,15.0,20.0,17.0,35.0,1.22222222222,0.6,1.66666666667,2.0,0.894736842105,1.84210526316,10.0,4.0,14.0,1.11111111111,0.4,0.736842105263,26.0,20.0,7.0,14.0,46.0,21.0,2.88888888889,2.0,0.777777777778,1.4,2.42105263158,1.10526315789,23.0,20.0,43.0,2.55555555556,2.0,2.26315789474,-1.52631578947,-0.888888888889,2.62222222222,3.66666666667,2.0,4.26315789474
194,02/01/17,West Brom,Hull,3,1,H,0,1,A,M Clattenburg,16.0,9.0,13.0,10.0,25.0,23.0,1.77777777778,0.9,1.44444444444,1.0,1.31578947368,1.21052631579,14.0,12.0,26.0,1.55555555556,1.2,1.36842105263,11.0,5.0,20.0,21.0,16.0,41.0,1.1,0.555555555556,2.0,2.33333333333,0.842105263158,2.15789473684,9.0,4.0,13.0,0.9,0.444444444444,0.684210526316,0.684210526316,1.11111111111,4.11111111111,2.0,3.47368421053,2.05263157895
195,02/01/17,West Ham,Man United,0,2,A,0,0,D,M Dean,9.0,14.0,14.0,19.0,23.0,33.0,1.0,1.4,1.55555555556,1.9,1.21052631579,1.73684210526,14.0,8.0,22.0,1.55555555556,0.8,1.15789473684,16.0,13.0,8.0,11.0,29.0,19.0,1.6,1.44444444444,0.8,1.22222222222,1.52631578947,1.0,19.0,17.0,36.0,1.9,1.88888888889,1.89473684211,-0.736842105263,-0.333333333333,2.22222222222,3.0,2.21052631579,3.26315789474
196,03/01/17,Bournemouth,Arsenal,3,3,D,2,0,H,M Oliver,16.0,10.0,12.0,19.0,26.0,31.0,1.77777777778,1.0,1.33333333333,1.9,1.36842105263,1.63157894737,16.0,8.0,24.0,1.77777777778,0.8,1.26315789474,21.0,20.0,10.0,9.0,41.0,19.0,2.1,2.22222222222,1.0,1.0,2.15789473684,1.0,23.0,17.0,40.0,2.3,1.88888888889,2.10526315789,-0.842105263158,-0.111111111111,2.77777777778,3.55555555556,2.36842105263,3.78947368421
197,03/01/17,Crystal Palace,Swansea,1,2,A,0,1,A,P Tierney,12.0,17.0,13.0,22.0,29.0,35.0,1.33333333333,1.7,1.44444444444,2.2,1.52631578947,1.84210526316,7.0,9.0,16.0,0.777777777778,0.9,0.842105263158,14.0,7.0,23.0,21.0,21.0,44.0,1.4,0.777777777778,2.3,2.33333333333,1.10526315789,2.31578947368,8.0,4.0,12.0,0.8,0.444444444444,0.631578947368,0.210526315789,0.333333333333,3.66666666667,2.22222222222,3.84210526316,2.94736842105
198,03/01/17,Stoke,Watford,2,0,H,1,0,H,N Swarbrick,11.0,11.0,13.0,19.0,22.0,32.0,1.22222222222,1.1,1.44444444444,1.9,1.15789473684,1.68421052632,12.0,9.0,21.0,1.33333333333,0.9,1.10526315789,15.0,8.0,17.0,17.0,23.0,34.0,1.5,0.888888888889,1.7,1.88888888889,1.21052631579,1.78947368421,14.0,8.0,22.0,1.4,0.888888888889,1.15789473684,-0.0526315789474,0.444444444444,3.11111111111,2.33333333333,2.94736842105,2.89473684211
199,04/01/17,Tottenham,Chelsea,2,0,H,1,0,H,M Atkinson,19.0,18.0,5.0,9.0,37.0,14.0,2.11111111111,1.8,0.555555555556,0.9,1.94736842105,0.736842105263,23.0,16.0,39.0,2.55555555556,1.6,2.05263157895,28.0,14.0,6.0,7.0,42.0,13.0,2.8,1.55555555556,0.6,0.777777777778,2.21052631579,0.684210526316,27.0,22.0,49.0,2.7,2.44444444444,2.57894736842,-0.526315789474,0.111111111111,2.88888888889,2.11111111111,2.63157894737,2.94736842105
200,14/01/17,Burnley,Southampton,1,0,H,0,0,D,P Tierney,19.0,3.0,11.0,20.0,22.0,31.0,1.72727272727,0.333333333333,1.0,2.22222222222,1.1,1.55,22.0,1.0,23.0,2.0,0.111111111111,1.15,10.0,9.0,11.0,14.0,19.0,25.0,1.0,0.9,1.1,1.4,0.95,1.25,15.0,9.0,24.0,1.5,0.9,1.2,-0.05,1.1,3.12727272727,1.9,2.35,2.5
201,14/01/17,Hull,Bournemouth,3,1,H,1,1,D,M Atkinson,11.0,6.0,20.0,24.0,17.0,44.0,1.1,0.6,2.0,2.4,0.85,2.2,9.0,4.0,13.0,0.9,0.4,0.65,19.0,10.0,15.0,19.0,29.0,34.0,1.9,1.0,1.5,1.9,1.45,1.7,17.0,8.0,25.0,1.7,0.8,1.25,-0.6,0.1,3.0,3.0,2.55,3.65
202,14/01/17,Leicester,Chelsea,0,3,A,0,1,A,A Marriner,16.0,8.0,10.0,21.0,24.0,31.0,1.6,0.8,1.0,2.1,1.2,1.55,18.0,3.0,21.0,1.8,0.3,1.05,28.0,14.0,6.0,9.0,42.0,15.0,2.8,1.4,0.6,0.9,2.1,0.75,27.0,22.0,49.0,2.7,2.2,2.45,-1.4,-0.4,2.5,2.4,1.95,3.65
203,14/01/17,Sunderland,Stoke,1,3,A,1,3,A,M Dean,13.0,6.0,17.0,20.0,19.0,37.0,1.3,0.6,1.7,2.0,0.95,1.85,11.0,4.0,15.0,1.1,0.4,0.75,13.0,11.0,13.0,19.0,24.0,32.0,1.3,1.1,1.3,1.9,1.2,1.6,15.0,9.0,24.0,1.5,0.9,1.2,-0.45,0.2,3.2,2.8,2.55,3.05
204,14/01/17,Swansea,Arsenal,0,4,A,0,1,A,M Jones,14.0,9.0,23.0,22.0,23.0,45.0,1.4,0.9,2.3,2.2,1.15,2.25,8.0,7.0,15.0,0.8,0.7,0.75,21.0,23.0,10.0,12.0,44.0,22.0,2.1,2.3,1.0,1.2,2.2,1.1,23.0,18.0,41.0,2.3,1.8,2.05,-1.3,-1.0,2.6,4.6,2.25,4.45
205,14/01/17,Tottenham,West Brom,4,0,H,2,0,H,A Taylor,21.0,18.0,5.0,9.0,39.0,14.0,2.1,1.8,0.5,0.9,1.95,0.7,26.0,16.0,42.0,2.6,1.6,2.1,19.0,9.0,14.0,10.0,28.0,24.0,1.9,0.9,1.4,1.0,1.4,1.2,17.0,12.0,29.0,1.7,1.2,1.45,0.65,1.4,3.1,1.4,3.15,2.1
206,14/01/17,Watford,Middlesbrough,0,0,D,0,0,D,J Moss,15.0,8.0,17.0,19.0,23.0,36.0,1.5,0.8,1.7,1.9,1.15,1.8,14.0,8.0,22.0,1.4,0.8,1.1,9.0,8.0,10.0,12.0,17.0,22.0,0.9,0.8,1.0,1.2,0.85,1.1,11.0,8.0,19.0,1.1,0.8,0.95,0.15,0.6,2.7,2.5,2.25,2.65
207,14/01/17,West Ham,Crystal Palace,3,0,H,0,0,D,N Swarbrick,9.0,14.0,16.0,19.0,23.0,35.0,0.9,1.4,1.6,1.9,1.15,1.75,14.0,8.0,22.0,1.4,0.8,1.1,13.0,17.0,15.0,22.0,30.0,37.0,1.3,1.7,1.5,2.2,1.5,1.85,7.0,9.0,16.0,0.7,0.9,0.8,0.3,0.5,3.1,3.3,3.0,3.25
208,15/01/17,Everton,Man City,4,0,H,1,0,H,M Clattenburg,15.0,13.0,7.0,16.0,28.0,23.0,1.5,1.3,0.7,1.6,1.4,1.15,19.0,11.0,30.0,1.9,1.1,1.5,19.0,22.0,10.0,12.0,41.0,22.0,1.9,2.2,1.0,1.2,2.05,1.1,21.0,21.0,42.0,2.1,2.1,2.1,-0.6,-0.2,2.7,2.9,2.5,3.2
209,15/01/17,Man United,Liverpool,1,1,D,0,1,A,M Oliver,16.0,15.0,8.0,11.0,31.0,19.0,1.6,1.5,0.8,1.1,1.55,0.95,19.0,20.0,39.0,1.9,2.0,1.95,26.0,22.0,7.0,16.0,48.0,23.0,2.88888888889,2.0,0.777777777778,1.45454545455,2.4,1.15,23.0,21.0,44.0,2.55555555556,1.90909090909,2.2,-0.25,-0.00909090909091,3.05454545455,2.8,2.7,3.35
210,21/01/17,Bournemouth,Watford,2,2,D,0,1,A,L Mason,19.0,11.0,15.0,22.0,30.0,37.0,1.9,1.0,1.5,2.0,1.42857142857,1.7619047619,17.0,8.0,25.0,1.7,0.727272727273,1.19047619048,15.0,8.0,17.0,19.0,23.0,36.0,1.36363636364,0.8,1.54545454545,1.9,1.09523809524,1.71428571429,15.0,8.0,23.0,1.36363636364,0.8,1.09523809524,0.0952380952381,0.9,3.8,2.3,3.14285714286,2.85714285714
211,21/01/17,Crystal Palace,Everton,0,1,A,0,0,D,A Taylor,13.0,17.0,15.0,25.0,30.0,40.0,1.3,1.54545454545,1.5,2.27272727273,1.42857142857,1.90476190476,7.0,9.0,16.0,0.7,0.818181818182,0.761904761905,19.0,13.0,7.0,16.0,32.0,23.0,1.72727272727,1.3,0.636363636364,1.6,1.52380952381,1.09523809524,22.0,11.0,33.0,2.0,1.1,1.57142857143,-0.809523809524,-0.4,2.9,2.8,2.52380952381,3.42857142857
212,21/01/17,Liverpool,Swansea,2,3,A,0,0,D,K Friend,26.0,23.0,7.0,17.0,49.0,24.0,2.88888888889,1.91666666667,0.777777777778,1.41666666667,2.33333333333,1.14285714286,23.0,22.0,45.0,2.55555555556,1.83333333333,2.14285714286,14.0,9.0,27.0,22.0,23.0,49.0,1.27272727273,0.9,2.45454545455,2.2,1.09523809524,2.33333333333,8.0,7.0,15.0,0.727272727273,0.7,0.714285714286,1.42857142857,1.85555555556,5.08888888889,1.67777777778,4.66666666667,2.2380952381
213,21/01/17,Man City,Tottenham,2,2,D,0,0,D,A Marriner,19.0,22.0,10.0,16.0,41.0,26.0,1.9,2.0,1.0,1.45454545455,1.95238095238,1.2380952381,21.0,21.0,42.0,2.1,1.90909090909,2.0,25.0,18.0,5.0,9.0,43.0,14.0,2.27272727273,1.8,0.454545454545,0.9,2.04761904762,0.666666666667,29.0,16.0,45.0,2.63636363636,1.6,2.14285714286,-0.142857142857,0.5,2.8,2.8,2.61904761905,3.28571428571
214,21/01/17,Middlesbrough,West Ham,1,3,A,1,2,A,M Atkinson,9.0,8.0,10.0,12.0,17.0,22.0,0.9,0.727272727273,1.0,1.09090909091,0.809523809524,1.04761904762,11.0,9.0,20.0,1.1,0.818181818182,0.952380952381,12.0,14.0,16.0,19.0,26.0,35.0,1.09090909091,1.4,1.45454545455,1.9,1.2380952381,1.66666666667,17.0,8.0,25.0,1.54545454545,0.8,1.19047619048,-0.238095238095,0.3,2.8,2.4,2.47619047619,2.28571428571
215,21/01/17,Stoke,Man United,1,1,D,1,0,H,M Clattenburg,13.0,14.0,13.0,20.0,27.0,33.0,1.3,1.27272727273,1.3,1.81818181818,1.28571428571,1.57142857143,15.0,12.0,27.0,1.5,1.09090909091,1.28571428571,17.0,15.0,9.0,11.0,32.0,20.0,1.54545454545,1.5,0.818181818182,1.1,1.52380952381,0.952380952381,20.0,20.0,40.0,1.81818181818,2.0,1.90476190476,-0.619047619048,-0.5,2.4,2.8,2.2380952381,3.09523809524
216,21/01/17,West Brom,Sunderland,2,0,H,2,0,H,C Pawson,19.0,9.0,14.0,14.0,28.0,28.0,1.9,0.818181818182,1.4,1.27272727273,1.33333333333,1.33333333333,17.0,12.0,29.0,1.7,1.09090909091,1.38095238095,14.0,6.0,20.0,20.0,20.0,40.0,1.27272727273,0.6,1.81818181818,2.0,0.952380952381,1.90476190476,11.0,4.0,15.0,1.0,0.4,0.714285714286,0.666666666667,1.3,3.9,2.0,3.2380952381,2.28571428571
217,22/01/17,Arsenal,Burnley,2,1,H,0,0,D,J Moss,21.0,27.0,10.0,12.0,48.0,22.0,2.1,2.45454545455,1.0,1.09090909091,2.28571428571,1.04761904762,23.0,21.0,44.0,2.3,1.90909090909,2.09523809524,20.0,3.0,11.0,20.0,23.0,31.0,1.66666666667,0.333333333333,0.916666666667,2.22222222222,1.09523809524,1.47619047619,25.0,1.0,26.0,2.08333333333,0.111111111111,1.2380952381,0.857142857143,2.18888888889,4.32222222222,1.33333333333,3.7619047619,2.14285714286
218,22/01/17,Chelsea,Hull,2,0,H,1,0,H,N Swarbrick,28.0,17.0,6.0,9.0,45.0,15.0,2.8,1.54545454545,0.6,0.818181818182,2.14285714286,0.714285714286,27.0,25.0,52.0,2.7,2.27272727273,2.47619047619,14.0,6.0,21.0,24.0,20.0,45.0,1.27272727273,0.6,1.90909090909,2.4,0.952380952381,2.14285714286,12.0,4.0,16.0,1.09090909091,0.4,0.761904761905,1.71428571429,2.3,5.2,1.2,4.28571428571,1.66666666667
219,22/01/17,Southampton,Leicester,3,0,H,2,0,H,M Oliver,10.0,9.0,11.0,15.0,19.0,26.0,1.0,0.818181818182,1.1,1.36363636364,0.904761904762,1.2380952381,15.0,9.0,24.0,1.5,0.818181818182,1.14285714286,16.0,8.0,13.0,21.0,24.0,34.0,1.45454545455,0.8,1.18181818182,2.1,1.14285714286,1.61904761905,18.0,3.0,21.0,1.63636363636,0.3,1.0,0.142857142857,1.2,3.1,1.9,2.52380952381,2.38095238095
220,31/01/17,Arsenal,Watford,1,2,A,0,2,A,A Marriner,23.0,27.0,11.0,12.0,50.0,23.0,2.09090909091,2.45454545455,1.0,1.09090909091,2.27272727273,1.04545454545,26.0,21.0,47.0,2.36363636364,1.90909090909,2.13636363636,15.0,10.0,17.0,21.0,25.0,38.0,1.36363636364,0.909090909091,1.54545454545,1.90909090909,1.13636363636,1.72727272727,15.0,9.0,24.0,1.36363636364,0.818181818182,1.09090909091,1.04545454545,1.54545454545,4.0,1.90909090909,4.0,2.18181818182
221,31/01/17,Bournemouth,Crystal Palace,0,2,A,0,0,D,J Moss,21.0,11.0,17.0,22.0,32.0,39.0,1.90909090909,1.0,1.54545454545,2.0,1.45454545455,1.77272727273,18.0,8.0,26.0,1.63636363636,0.727272727273,1.18181818182,13.0,17.0,16.0,25.0,30.0,41.0,1.18181818182,1.54545454545,1.45454545455,2.27272727273,1.36363636364,1.86363636364,7.0,9.0,16.0,0.636363636364,0.818181818182,0.727272727273,0.454545454545,0.818181818182,4.18181818182,3.09090909091,3.31818181818,3.13636363636
222,31/01/17,Burnley,Leicester,1,0,H,0,0,D,M Dean,20.0,4.0,11.0,22.0,24.0,33.0,1.66666666667,0.4,0.916666666667,2.2,1.09090909091,1.5,25.0,1.0,26.0,2.08333333333,0.1,1.18181818182,16.0,8.0,13.0,24.0,24.0,37.0,1.45454545455,0.727272727273,1.18181818182,2.18181818182,1.09090909091,1.68181818182,18.0,3.0,21.0,1.63636363636,0.272727272727,0.954545454545,0.227272727273,1.81060606061,3.84848484848,1.64393939394,2.77272727273,2.59090909091
223,31/01/17,Liverpool,Chelsea,1,1,D,0,1,A,M Clattenburg,28.0,23.0,10.0,17.0,51.0,27.0,2.8,1.91666666667,1.0,1.41666666667,2.31818181818,1.22727272727,23.0,22.0,45.0,2.3,1.83333333333,2.04545454545,30.0,17.0,6.0,9.0,47.0,15.0,2.72727272727,1.54545454545,0.545454545455,0.818181818182,2.13636363636,0.681818181818,30.0,25.0,55.0,2.72727272727,2.27272727273,2.5,-0.454545454545,0.0272727272727,3.61818181818,2.54545454545,3.0,3.36363636364
224,31/01/17,Middlesbrough,West Brom,1,1,D,1,1,D,S Attwell,10.0,8.0,13.0,12.0,18.0,25.0,0.909090909091,0.727272727273,1.18181818182,1.09090909091,0.818181818182,1.13636363636,11.0,9.0,20.0,1.0,0.818181818182,0.909090909091,21.0,9.0,14.0,14.0,30.0,28.0,1.90909090909,0.818181818182,1.27272727273,1.27272727273,1.36363636364,1.27272727273,20.0,12.0,32.0,1.81818181818,1.09090909091,1.45454545455,-0.545454545455,-0.0909090909091,2.18181818182,2.0,2.09090909091,2.5
225,31/01/17,Sunderland,Tottenham,0,0,D,0,0,D,L Mason,14.0,6.0,20.0,22.0,20.0,42.0,1.27272727273,0.545454545455,1.81818181818,2.0,0.909090909091,1.90909090909,11.0,4.0,15.0,1.0,0.363636363636,0.681818181818,25.0,20.0,5.0,11.0,45.0,16.0,2.27272727273,1.81818181818,0.454545454545,1.0,2.04545454545,0.727272727273,29.0,17.0,46.0,2.63636363636,1.54545454545,2.09090909091,-1.40909090909,-0.545454545455,2.27272727273,3.63636363636,1.63636363636,3.95454545455
226,31/01/17,Swansea,Southampton,2,1,H,1,0,H,R East,14.0,12.0,27.0,24.0,26.0,51.0,1.27272727273,1.09090909091,2.45454545455,2.18181818182,1.18181818182,2.31818181818,8.0,10.0,18.0,0.727272727273,0.909090909091,0.818181818182,13.0,9.0,11.0,15.0,22.0,26.0,1.18181818182,0.818181818182,1.0,1.36363636364,1.0,1.18181818182,18.0,9.0,27.0,1.63636363636,0.818181818182,1.22727272727,-0.409090909091,-0.0909090909091,2.63636363636,3.27272727273,2.36363636364,3.31818181818
